item,heapify,push,peek,pop,remove_first_peek,remove_851,remove_2431,remove_4633,remove_5567,remove_7633,remove_4315,remove_4341,remove_7,remove_7079,remove_5703
5431, 1062, 1062, 1496, 1496, 1495, 3319, 3319, 3319, 3319, 3319, 3319, 3319, 3319, 3319, 3319
9041, 3319, 3319, 1495, 1495, 1494, 290, 290, 290, 290, 290, 290, 290, 290, 290, 290
9927, 290, 290, 1494, 1494, 1493, 7095, 7095, 7095, 5634, 5634, 7095, 7095, 7095, 5634, 7095
7095, 7095, 7095, 1493, 1493, 1492, 3344, 3344, 3344, 3344, 3344, 3344, 3344, 3344, 3344, 3344
3344, 3344, 3344, 1492, 1492, 1491, 5249, 5249, 5249, 5249, 5249, 5249, 5249, 5249, 5249, 5249
5249, 5249, 5249, 1491, 1491, 1490, 2783, 2783, 2783, 2783, 2783, 2783, 2783, 2783, 2783, 2783
8509, 2783, 2783, 1490, 1490, 1489, 5994, 5994, 5994, 5994, 5994, 5994, 5994, 5994, 5994, 5994
8510, 5994, 5994, 1489, 1489, 1488, 1061, 1061, 1061, 1061, 1061, 1061, 1061, 1061, 1061, 1061
8511, 1061, 1061, 1488, 1488, 1487, 1165, 1165, 1165, 1165, 1165, 1165, 1165, 1165, 1165, 1165
1165, 1165, 1165, 1487, 1487, 1486, 2601, 2601, 2601, 2601, 2601, 2601, 2601, 2601, 2601, 2601
9460, 2601, 2601, 1486, 1486, 1485, 6624, 6624, 6624, 6624, 6624, 6624, 6624, 6624, 6624, 6624
8514, 6624, 6624, 1485, 1485, 1484, 2832, 2832, 2832, 2832, 2832, 2832, 2832, 2832, 2832, 2832
8515, 2832, 2832, 1484, 1484, 1483, 6222, 6222, 6222, 6222, 6222, 6222, 6222, 6222, 6222, 6222
9172, 6222, 6222, 1483, 1483, 1482, 2941, 2941, 2941, 2941, 2941, 2941, 2941, 2941, 2941, 2941
8517, 2941, 2941, 1482, 1482, 1481, 8517, 8517, 8517, 5583, 5583, 8517, 8517, 8517, 5583, 8517
8518, 8517, 8517, 1481, 1481, 1480, 942, 942, 942, 942, 942, 942, 942, 942, 942, 942
8539, 942, 942, 1480, 1480, 1479, 1479, 1479, 1479, 1048, 1048, 1479, 1479, 1479, 1048, 1479
1479, 1479, 1479, 1479, 1479, 1478, 374, 374, 374, 374, 374, 374, 374, 374, 374, 374
374, 374, 374, 1478, 1478, 1477, 993, 993, 993, 993, 993, 993, 993, 993, 993, 993
1048, 993, 993, 1477, 1477, 1476, 1048, 1048, 1048, 1839, 1839, 1048, 1048, 1048, 1839, 1048
5889, 1839, 1839, 1476, 1476, 1475, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889
8524, 5889, 5889, 1475, 1475, 1474, 340, 340, 340, 340, 340, 340, 340, 340, 340, 340
8048, 340, 340, 1474, 1474, 1473, 787, 787, 787, 787, 787, 787, 787, 787, 787, 787
787, 787, 787, 1473, 1473, 1472, 1065, 1065, 1065, 1065, 1065, 1065, 1065, 1065, 1065, 1065
8640, 1065, 1065, 1472, 1472, 1471, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948, 3948
6505, 3948, 3948, 1471, 1471, 1470, 1084, 1084, 1084, 1084, 1084, 1084, 1084, 1084, 1084, 1084
3774, 1084, 1084, 1470, 1470, 1469, 3774, 3774, 3774, 3774, 3774, 3774, 3774, 3774, 3774, 3774
7524, 3774, 3774, 1469, 1469, 1468, 534, 534, 534, 534, 534, 534, 534, 534, 534, 534
8531, 534, 534, 1468, 1468, 1467, 4266, 4266, 4266, 2284, 2284, 4266, 4266, 4266, 2284, 4266
4855, 4266, 4266, 1467, 1467, 1466, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792
792, 792, 792, 1466, 1466, 1465, 1826, 1826, 1826, 1826, 1826, 1826, 1826, 1826, 1826, 1826
1826, 1826, 1826, 1465, 1465, 1464, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231
8312, 231, 231, 1464, 1464, 1463, 4268, 4268, 4268, 4268, 4268, 4268, 4268, 4268, 4268, 4268
8536, 4268, 4268, 1463, 1463, 1462, 4267, 4267, 4267, 4267, 4267, 4267, 4267, 4267, 4267, 4267
4768, 4267, 4267, 1462, 1462, 1461, 4768, 4768, 4768, 4337, 4337, 4768, 4768, 4768, 4337, 4768
5493, 4768, 4768, 1461, 1461, 1460, 1066, 1066, 1066, 1066, 1066, 1066, 1066, 1066, 1066, 1066
9788, 1066, 1066, 1460, 1460, 1459, 3271, 3271, 3271, 3271, 3271, 3271, 3271, 3271, 3271, 3271
4337, 3271, 3271, 1459, 1459, 1458, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093
3112, 1093, 1093, 1458, 1458, 1457, 3112, 3112, 3112, 3112, 3112, 3112, 3112, 3112, 3112, 3112
8542, 3112, 3112, 1457, 1457, 1456, 2427, 2427, 2427, 2427, 2427, 2427, 2427, 2427, 2427, 2427
2427, 2427, 2427, 1456, 1456, 1455, 3342, 3342, 3342, 3342, 3342, 3342, 3342, 3342, 3342, 3342
8544, 3342, 3342, 1455, 1455, 1454, 3684, 3684, 3684, 3684, 3684, 3684, 3684, 3684, 3684, 3684
4856, 3684, 3684, 1454, 1454, 1453, 4856, 4856, 4856, 4856, 4856, 4856, 4856, 4856, 4856, 4856
6107, 4856, 4856, 1453, 1453, 1452, 2818, 2818, 2818, 2818, 2818, 2818, 2818, 2818, 2818, 2818
5779, 2818, 2818, 1452, 1452, 1451, 5283, 5283, 5283, 5283, 5283, 5283, 5283, 5283, 5283, 5283
7820, 5283, 5283, 1451, 1451, 1450, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582, 3582
3582, 3582, 3582, 1450, 1450, 1449, 4715, 4715, 4715, 4715, 4715, 4715, 4715, 4715, 4715, 4715
5409, 4715, 4715, 1449, 1449, 1448, 4275, 4275, 4275, 4275, 4275, 4275, 4275, 4275, 4275, 4275
4625, 4275, 4275, 1448, 1448, 1447, 4625, 4625, 4625, 4625, 4625, 4625, 4625, 4625, 4625, 4625
8552, 4625, 4625, 1447, 1447, 1446, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921, 3921
3921, 3921, 3921, 1446, 1446, 1445, 5185, 5185, 5185, 3775, 3775, 5185, 5185, 5185, 3775, 5185
8796, 5185, 5185, 1445, 1445, 1444, 1561, 1561, 1561, 1561, 1561, 1561, 1561, 1561, 1561, 1561
1561, 1561, 1561, 1444, 1444, 1443, 3353, 3353, 3353, 3353, 3353, 3353, 3353, 3353, 3353, 3353
3353, 3353, 3353, 1443, 1443, 1442, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35
35, 35, 35, 1442, 1442, 1441, 2174, 2174, 2174, 2174, 2174, 2174, 2174, 2174, 2174, 2174
3868, 2174, 2174, 1441, 1441, 1440, 701, 701, 701, 701, 701, 701, 701, 701, 701, 701
5285, 701, 701, 1440, 1440, 1439, 3835, 3835, 3835, 3835, 3835, 3835, 3835, 3835, 3835, 3835
3835, 3835, 3835, 1439, 1439, 1438, 4171, 4171, 4171, 4171, 4171, 4171, 4171, 4171, 4171, 4171
9032, 4171, 4171, 1438, 1438, 1437, 3689, 3689, 3689, 3689, 3689, 3689, 3689, 3689, 3689, 3689
3689, 3689, 3689, 1437, 1437, 1436, 436, 436, 436, 436, 436, 436, 436, 436, 436, 436
8563, 436, 436, 1436, 1436, 1435, 6950, 6950, 6950, 6950, 6950, 6950, 6950, 6950, 6950, 6950
8564, 6950, 6950, 1435, 1435, 1434, 4282, 4282, 4282, 4282, 4282, 4282, 4282, 4282, 4282, 4282
8565, 4282, 4282, 1434, 1434, 1433, 2067, 2067, 2067, 2067, 2067, 2067, 2067, 2067, 2067, 2067
2067, 2067, 2067, 1433, 1433, 1432, 468, 468, 468, 468, 468, 468, 468, 468, 468, 468
468, 468, 468, 1432, 1432, 1431, 4445, 4445, 4445, 4445, 4445, 4445, 4445, 4445, 4445, 4445
7690, 4445, 4445, 1431, 1431, 1430, 3635, 3635, 3635, 3635, 3635, 3635, 3635, 3635, 3635, 3635
6149, 3635, 3635, 1430, 1430, 1429, 2173, 2173, 2173, 2173, 2173, 2173, 2173, 2173, 2173, 2173
2173, 2173, 2173, 1429, 1429, 1428, 383, 383, 383, 383, 383, 383, 383, 383, 383, 383
383, 383, 383, 1428, 1428, 1427, 3772, 3772, 3772, 3772, 3772, 3772, 3772, 3772, 3772, 3772
5296, 3772, 3772, 1427, 1427, 1426, 1404, 1404, 1404, 1404, 1404, 1404, 1404, 1404, 1404, 1404
1404, 1404, 1404, 1426, 1426, 1425, 4977, 4977, 4977, 3661, 3661, 4977, 4977, 4977, 3661, 4977
4977, 4977, 4977, 1425, 1425, 1424, 2327, 2327, 2327, 2327, 2327, 2327, 2327, 2327, 2327, 2327
2700, 2327, 2327, 1424, 1424, 1423, 2700, 2700, 2700, 2436, 2436, 2700, 2700, 2700, 2436, 2700
9338, 2700, 2700, 1423, 1423, 1422, 1944, 1944, 1944, 1944, 1944, 1944, 1944, 1944, 1944, 1944
2436, 1944, 1944, 1422, 1422, 1421, 1198, 1198, 1198, 1198, 1198, 1198, 1198, 1198, 1198, 1198
1198, 1198, 1198, 1421, 1421, 1420, 1911, 1911, 1911, 1911, 1911, 1911, 1911, 1911, 1911, 1911
2914, 1911, 1911, 1420, 1420, 1419, 2914, 2914, 2914, 2914, 2914, 2914, 2914, 2914, 2914, 2914
6175, 2914, 2914, 1419, 1419, 1418, 3996, 3996, 3996, 3996, 3996, 3996, 3996, 3996, 3996, 3996
9954, 3996, 3996, 1418, 1418, 1417, 6175, 6175, 6175, 5852, 5852, 6175, 6175, 6175, 5852, 6175
9042, 6175, 6175, 1417, 1417, 1416, 2145, 2145, 2145, 2145, 2145, 2145, 2145, 2145, 2145, 2145
5852, 2145, 2145, 1416, 1416, 1415, 1567, 1567, 1567, 1567, 1567, 1567, 1567, 1567, 1567, 1567
1567, 1567, 1567, 1415, 1415, 1414, 5245, 5245, 5245, 5245, 5245, 5245, 5245, 5245, 5245, 5245
5918, 5245, 5245, 1414, 1414, 1413, 5084, 5084, 5084, 5084, 5084, 5084, 5084, 5084, 5084, 5084
5084, 5084, 5084, 1413, 1413, 1412, 2044, 2044, 2044, 2044, 2044, 2044, 2044, 2044, 2044, 2044
5486, 2044, 2044, 1412, 1412, 1411, 5486, 5486, 5486, 5486, 5486, 5486, 5486, 5486, 5486, 5486
9826, 5486, 5486, 1411, 1411, 1410, 3734, 3734, 3734, 3734, 3734, 3734, 3734, 3734, 3734, 3734
8257, 3734, 3734, 1410, 1410, 1409, 213, 213, 213, 213, 213, 213, 213, 213, 213, 213
213, 213, 213, 1409, 1409, 1408, 479, 479, 479, 479, 479, 479, 479, 479, 479, 479
1310, 479, 479, 1408, 1408, 1407, 1310, 1310, 1310, 1310, 1310, 1310, 1310, 1310, 1310, 1310
6366, 1310, 1310, 1407, 1407, 1406, 1464, 1464, 1464, 1464, 1464, 1464, 1464, 1464, 1464, 1464
1464, 1464, 1464, 1406, 1406, 1405, 1298, 1298, 1298, 1298, 1298, 1298, 1298, 1298, 1298, 1298
1298, 1298, 1298, 1405, 1405, 1404, 2148, 2148, 2148, 2148, 2148, 2148, 2148, 2148, 2148, 2148
7724, 2148, 2148, 1404, 1404, 1403, 6802, 6802, 6802, 6802, 6802, 6802, 6802, 6802, 6802, 6802
8596, 6802, 6802, 1403, 1403, 1402, 4296, 4296, 4296, 4296, 4296, 4296, 4296, 4296, 4296, 4296
6835, 4296, 4296, 1402, 1402, 1401, 2776, 2776, 2776, 1671, 1671, 2776, 2776, 2776, 1671, 2776
2776, 2776, 2776, 1401, 1401, 1400, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453
3062, 453, 453, 1400, 1400, 1399, 1661, 1661, 1661, 1661, 1661, 1661, 1661, 1661, 1661, 1661
1661, 1661, 1661, 1399, 1399, 1398, 777, 777, 777, 777, 777, 777, 777, 777, 777, 777
6362, 777, 777, 1398, 1398, 1397, 3062, 3062, 3062, 3062, 3062, 3062, 3062, 3062, 3062, 3062
9656, 3062, 3062, 1397, 1397, 1396, 2418, 2418, 2418, 2418, 2418, 2418, 2418, 2418, 2418, 2418
5997, 2418, 2418, 1396, 1396, 1395, 4621, 4621, 4621, 4120, 4120, 4621, 4621, 4621, 4120, 4621
7564, 4621, 4621, 1395, 1395, 1394, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760, 3760
4120, 3760, 3760, 1394, 1394, 1393, 610, 610, 610, 610, 610, 610, 610, 610, 610, 610
610, 610, 610, 1393, 1393, 1392, 2151, 2151, 2151, 2151, 2151, 2151, 2151, 2151, 2151, 2151
8607, 2151, 2151, 1392, 1392, 1391, 4583, 4583, 4583, 3854, 3854, 4583, 4583, 4583, 3854, 4583
4583, 4583, 4583, 1391, 1391, 1390, 3051, 3051, 3051, 3051, 3051, 3051, 3051, 3051, 3051, 3051
3854, 3051, 3051, 1390, 1390, 1389, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213
2213, 2213, 2213, 1389, 1389, 1388, 2152, 2152, 2152, 2152, 2152, 2152, 2152, 2152, 2152, 2152
4668, 2152, 2152, 1388, 1388, 1387, 4306, 4306, 4306, 4306, 4306, 4306, 4306, 4306, 4306, 4306
8612, 4306, 4306, 1387, 1387, 1386, 4305, 4305, 4305, 4305, 4305, 4305, 4305, 4305, 4305, 4305
8527, 4305, 4305, 1386, 1386, 1385, 2068, 2068, 2068, 2068, 2068, 2068, 2068, 2068, 2068, 2068
2068, 2068, 2068, 1385, 1385, 1384, 1076, 1076, 1076, 1076, 1076, 1076, 1076, 1076, 1076, 1076
8615, 1076, 1076, 1384, 1384, 1383, 4947, 4947, 4947, 4947, 4947, 4947, 4947, 4947, 4947, 4947
7469, 4947, 4947, 1383, 1383, 1382, 3357, 3357, 3357, 3357, 3357, 3357, 3357, 3357, 3357, 3357
9665, 3357, 3357, 1382, 1382, 1381, 3036, 3036, 3036, 3036, 3036, 3036, 3036, 3036, 3036, 3036
3036, 3036, 3036, 1381, 1381, 1380, 4167, 4167, 4167, 4167, 4167, 4167, 4167, 4167, 4167, 4167
8308, 4167, 4167, 1380, 1380, 1379, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73
73, 73, 73, 1379, 1379, 1378, 317, 317, 317, 317, 317, 317, 317, 317, 317, 317
2922, 317, 317, 1378, 1378, 1377, 2922, 2922, 2922, 2922, 2922, 2922, 2922, 2922, 2922, 2922
4933, 2922, 2922, 1377, 1377, 1376, 1077, 1077, 1077, 1077, 1077, 1077, 1077, 1077, 1077, 1077
7410, 1077, 1077, 1376, 1376, 1375, 5875, 5875, 5875, 5875, 5875, 5875, 5875, 5875, 5875, 5875
8624, 5875, 5875, 1375, 1375, 1374, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418
418, 418, 418, 1374, 1374, 1373, 2822, 2822, 2822, 2822, 2822, 2822, 2822, 2822, 2822, 2822
6118, 2822, 2822, 1373, 1373, 1372, 2156, 2156, 2156, 2156, 2156, 2156, 2156, 2156, 2156, 2156
7653, 2156, 2156, 1372, 1372, 1371, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245, 2245
2245, 2245, 2245, 1371, 1371, 1370, 1936, 1936, 1936, 1936, 1936, 1936, 1936, 1936, 1936, 1936
7573, 1936, 1936, 1370, 1370, 1369, 4058, 4058, 4058, 4058, 4058, 4058, 4058, 4058, 4058, 4058
4058, 4058, 4058, 1369, 1369, 1368, 2157, 2157, 2157, 2157, 2157, 2157, 2157, 2157, 2157, 2157
3244, 2157, 2157, 1368, 1368, 1367, 3244, 3244, 3244, 3244, 3244, 3244, 3244, 3244, 3244, 3244
8632, 3244, 3244, 1367, 1367, 1366, 3916, 3916, 3916, 3916, 3916, 3916, 3916, 3916, 3916, 3916
8686, 3916, 3916, 1366, 1366, 1365, 6713, 6713, 6713, 6387, 6387, 6713, 6713, 6713, 6387, 6713
8634, 6713, 6713, 1365, 1365, 1364, 182, 182, 182, 182, 182, 182, 182, 182, 182, 182
9043, 182, 182, 1364, 1364, 1363, 5005, 5005, 5005, 5005, 5005, 5005, 5005, 5005, 5005, 5005
6387, 5005, 5005, 1363, 1363, 1362, 2244, 2244, 2244, 2244, 2244, 2244, 2244, 2244, 2244, 2244
7296, 2244, 2244, 1362, 1362, 1361, 6272, 6272, 6272, 4912, 4912, 6272, 6272, 6272, 4912, 6272
6272, 6272, 6272, 1361, 1361, 1360, 846, 846, 846, 846, 846, 846, 846, 846, 846, 846
8639, 846, 846, 1360, 1360, 1359, 3478, 3478, 3478, 3478, 3478, 3478, 3478, 3478, 3478, 3478
6553, 3478, 3478, 1359, 1359, 1358, 1649, 1649, 1649, 1649, 1649, 1649, 1649, 1649, 1649, 1649
8416, 1649, 1649, 1358, 1358, 1357, 6513, 6513, 6513, 3529, 3529, 6513, 6513, 6513, 3529, 6513
8159, 6513, 6513, 1357, 1357, 1356, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089, 2089
5488, 2089, 2089, 1356, 1356, 1355, 2951, 2951, 2951, 2951, 2951, 2951, 2951, 2951, 2951, 2951
2951, 2951, 2951, 1355, 1355, 1354, 2798, 2798, 2798, 2798, 2798, 2798, 2798, 2798, 2798, 2798
5147, 2798, 2798, 1354, 1354, 1353, 5147, 5147, 5147, 5147, 5147, 5147, 5147, 5147, 5147, 5147
8064, 5147, 5147, 1353, 1353, 1352, 2161, 2161, 2161, 2161, 2161, 2161, 2161, 2161, 2161, 2161
7274, 2161, 2161, 1352, 1352, 1351, 5319, 5319, 5319, 5319, 5319, 5319, 5319, 5319, 5319, 5319
5319, 5319, 5319, 1351, 1351, 1350, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257, 5257
9870, 5257, 5257, 1350, 1350, 1349, 6052, 6052, 6052, 3461, 3461, 6052, 6052, 6052, 3461, 6052
6052, 6052, 6052, 1349, 1349, 1348, 2697, 2697, 2697, 2697, 2697, 2697, 2697, 2697, 2697, 2697
9093, 2697, 2697, 1348, 1348, 1347, 2918, 2918, 2918, 2434, 2434, 2918, 2918, 2918, 2434, 2918
3461, 2918, 2918, 1347, 1347, 1346, 769, 769, 769, 769, 769, 769, 769, 769, 769, 769
1467, 769, 769, 1346, 1346, 1345, 1467, 1467, 1467, 1467, 1467, 1467, 1467, 1467, 1467, 1467
2434, 1467, 1467, 1345, 1345, 1344, 540, 540, 540, 540, 540, 540, 540, 540, 540, 540
8655, 540, 540, 1344, 1344, 1343, 4006, 4006, 4006, 3356, 3356, 4006, 4006, 4006, 3356, 4006
4006, 4006, 4006, 1343, 1343, 1342, 2033, 2033, 2033, 2033, 2033, 2033, 2033, 2033, 2033, 2033
2033, 2033, 2033, 1342, 1342, 1341, 2235, 2235, 2235, 1354, 1354, 2235, 2235, 2235, 1354, 2235
3356, 2235, 2235, 1341, 1341, 1340, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641
732, 641, 641, 1340, 1340, 1339, 732, 732, 732, 732, 732, 732, 732, 732, 732, 732
1354, 732, 732, 1339, 1339, 1338, 1152, 1152, 1152, 1152, 1152, 1152, 1152, 1152, 1152, 1152
1152, 1152, 1152, 1338, 1338, 1337, 1658, 1658, 1658, 1658, 1658, 1658, 1658, 1658, 1658, 1658
1658, 1658, 1658, 1337, 1337, 1336, 1081, 1081, 1081, 1081, 1081, 1081, 1081, 1081, 1081, 1081
4427, 1081, 1081, 1336, 1336, 1335, 3631, 3631, 3631, 3631, 3631, 3631, 3631, 3631, 3631, 3631
3631, 3631, 3631, 1335, 1335, 1334, 4427, 4427, 4427, 6153, 6153, 4427, 4427, 4427, 6153, 4427
8745, 6153, 6153, 1334, 1334, 1333, 6347, 6347, 6347, 3311, 3311, 6347, 6347, 6347, 3311, 6347
9322, 6347, 6347, 1333, 1333, 1332, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454, 1454
1454, 1454, 1454, 1332, 1332, 1331, 690, 690, 690, 690, 690, 690, 690, 690, 690, 690
690, 690, 690, 1331, 1331, 1330, 3311, 3311, 3311, 6674, 6674, 3311, 3311, 3311, 6674, 3311
8669, 6674, 6674, 1330, 1330, 1329, 6474, 6474, 6474, 6474, 6474, 6474, 6474, 6474, 6474, 6474
6474, 6474, 6474, 1329, 1329, 1328, 743, 743, 743, 743, 743, 743, 743, 743, 743, 743
8688, 743, 743, 1328, 1328, 1327, 4935, 4935, 4935, 4935, 4935, 4935, 4935, 4935, 4935, 4935
9478, 4935, 4935, 1327, 1327, 1326, 2167, 2167, 2167, 2167, 2167, 2167, 2167, 2167, 2167, 2167
8309, 2167, 2167, 1326, 1326, 1325, 5139, 5139, 5139, 5122, 5122, 5139, 5139, 5139, 5122, 5139
5139, 5139, 5139, 1325, 1325, 1324, 921, 921, 921, 921, 921, 921, 921, 921, 921, 921
6559, 921, 921, 1324, 1324, 1323, 3239, 3239, 3239, 3239, 3239, 3239, 3239, 3239, 3239, 3239
3239, 3239, 3239, 1323, 1323, 1322, 3265, 3265, 3265, 3265, 3265, 3265, 3265, 3265, 3265, 3265
3265, 3265, 3265, 1322, 1322, 1321, 2932, 2932, 2932, 2170, 2170, 2932, 2932, 2932, 2170, 2932
2932, 2932, 2932, 1321, 1321, 1320, 274, 274, 274, 274, 274, 274, 274, 274, 274, 274
8679, 274, 274, 1320, 1320, 1319, 1731, 1731, 1731, 1731, 1731, 1731, 1731, 1731, 1731, 1731
1731, 1731, 1731, 1319, 1319, 1318, 1830, 1830, 1830, 1830, 1830, 1830, 1830, 1830, 1830, 1830
5193, 1830, 1830, 1318, 1318, 1317, 4342, 4342, 4342, 4341, 4341, 4342, 4342, 4342, 4341, 4342
5675, 4342, 4342, 1317, 1317, 1316, 1284, 1284, 1284, 1284, 1284, 1284, 1284, 1284, 1284, 1284
2246, 1284, 1284, 1316, 1316, 1315, 2246, 2246, 2246, 2246, 2246, 2246, 2246, 2246, 2246, 2246
6227, 2246, 2246, 1315, 1315, 1314, 2492, 2492, 2492, 2492, 2492, 2492, 2492, 2492, 2492, 2492
9792, 2492, 2492, 1314, 1314, 1313, 6227, 6227, 6227, 6038, 6038, 6227, 6038, 6227, 6038, 6227
6850, 6227, 6227, 1313, 1313, 1312, 2171, 2171, 2171, 2171, 2171, 2171, 2171, 2171, 2171, 2171
6866, 2171, 2171, 1312, 1312, 1311, 2758, 2758, 2758, 2758, 2758, 2758, 2758, 2758, 2758, 2758
8739, 2758, 2758, 1311, 1311, 1310, 1104, 1104, 1104, 1104, 1104, 1104, 1104, 1104, 1104, 1104
7659, 1104, 1104, 1310, 1310, 1309, 2438, 2438, 2438, 2438, 2438, 2438, 2438, 2438, 2438, 2438
2438, 2438, 2438, 1309, 1309, 1308, 2498, 2498, 2498, 2498, 2498, 2498, 2498, 2498, 2498, 2498
4119, 2498, 2498, 1308, 1308, 1307, 4119, 4119, 4119, 4119, 4119, 4119, 4119, 4119, 4119, 4119
8405, 4119, 4119, 1307, 1307, 1306, 2876, 2876, 2876, 2876, 2876, 2876, 2876, 2876, 2876, 2876
8693, 2876, 2876, 1306, 1306, 1305, 2650, 2650, 2650, 2650, 2650, 2650, 2650, 2650, 2650, 2650
2650, 2650, 2650, 1305, 1305, 1304, 3955, 3955, 3955, 3955, 3955, 3955, 3955, 3955, 3955, 3955
6514, 3955, 3955, 1304, 1304, 1303, 6083, 6083, 6083, 5308, 6083, 6083, 6083, 6083, 6083, 6083
8898, 6083, 6083, 1303, 1303, 1302, 2102, 2102, 2102, 2102, 2102, 2102, 2102, 2102, 2102, 2102
8697, 2102, 2102, 1302, 1302, 1301, 6925, 6925, 6925, 4661, 4661, 6925, 4661, 6925, 4661, 6925
9339, 6925, 6925, 1301, 1301, 1300, 259, 259, 259, 259, 259, 259, 259, 259, 259, 259
259, 259, 259, 1300, 1300, 1299, 3748, 3748, 3748, 3690, 3690, 3748, 3690, 3748, 3690, 3748
4661, 3748, 3748, 1299, 1299, 1298, 1903, 1903, 1903, 1903, 1903, 1903, 1903, 1903, 1903, 1903
1903, 1903, 1903, 1298, 1298, 1297, 3599, 3599, 3599, 2759, 2759, 3599, 2759, 3599, 2759, 3599
3690, 3599, 3599, 1297, 1297, 1296, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16
7448, 16, 16, 1296, 1296, 1295, 1257, 1257, 1257, 1257, 1257, 1257, 1257, 1257, 1257, 1257
1257, 1257, 1257, 1295, 1295, 1294, 2514, 2514, 2514, 2514, 2514, 2514, 2514, 2514, 2514, 2514
7392, 2514, 2514, 1294, 1294, 1293, 5785, 5785, 5785, 4354, 4354, 5785, 4354, 5785, 4354, 5785
8145, 5785, 5785, 1293, 1293, 1292, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500, 1500
3005, 1500, 1500, 1292, 1292, 1291, 3005, 3005, 3005, 3005, 3005, 3005, 3005, 3005, 3005, 3005
6959, 3005, 3005, 1291, 1291, 1290, 2515, 2515, 2515, 2515, 2515, 2515, 2515, 2515, 2515, 2515
6274, 2515, 2515, 1290, 1290, 1289, 6274, 6274, 6274, 4726, 4726, 6274, 4726, 6274, 4726, 6274
8710, 6274, 6274, 1289, 1289, 1288, 424, 424, 424, 424, 424, 424, 424, 424, 424, 424
1564, 424, 424, 1288, 1288, 1287, 1564, 1564, 1564, 1564, 1564, 1564, 1564, 1564, 1564, 1564
9562, 1564, 1564, 1287, 1287, 1286, 1900, 1900, 1900, 1900, 1900, 1900, 1900, 1900, 1900, 1900
7456, 1900, 1900, 1286, 1286, 1285, 1554, 1554, 1554, 1554, 1554, 1554, 1554, 1554, 1554, 1554
1554, 1554, 1554, 1285, 1285, 1284, 2178, 2178, 2178, 2178, 2178, 2178, 2178, 2178, 2178, 2178
6439, 2178, 2178, 1284, 1284, 1283, 5254, 5254, 5254, 5254, 5254, 5254, 5254, 5254, 5254, 5254
5254, 5254, 5254, 1283, 1283, 1282, 3222, 3222, 3222, 3222, 3222, 3222, 3222, 3222, 3222, 3222
9774, 3222, 3222, 1282, 1282, 1281, 6439, 6439, 6439, 2417, 2417, 6439, 2417, 6439, 2417, 6439
7783, 6439, 6439, 1281, 1281, 1280, 1341, 1341, 1341, 1341, 1341, 1341, 1341, 1341, 1341, 1341
1765, 1341, 1341, 1280, 1280, 1279, 1765, 1765, 1765, 1765, 1765, 1765, 1765, 1765, 1765, 1765
7521, 1765, 1765, 1279, 1279, 1278, 588, 588, 588, 588, 588, 588, 588, 588, 588, 588
1987, 588, 588, 1278, 1278, 1277, 584, 584, 584, 584, 584, 584, 584, 584, 584, 584
584, 584, 584, 1277, 1277, 1276, 1884, 1884, 1884, 1884, 1884, 1884, 1884, 1884, 1884, 1884
4750, 1884, 1884, 1276, 1276, 1275, 3113, 3113, 3113, 3113, 3113, 3113, 3113, 3113, 3113, 3113
3113, 3113, 3113, 1275, 1275, 1274, 3610, 3610, 3610, 3610, 3610, 3610, 3610, 3610, 3610, 3610
5361, 3610, 3610, 1274, 1274, 1273, 5361, 5361, 5361, 5361, 5361, 5361, 5361, 5361, 5361, 5361
5684, 5361, 5361, 1273, 1273, 1272, 1700, 1700, 1700, 1700, 1700, 1700, 1700, 1700, 1700, 1700
5645, 1700, 1700, 1272, 1272, 1271, 5645, 5645, 5645, 5645, 5645, 5645, 5645, 5645, 5645, 5645
6733, 5645, 5645, 1271, 1271, 1270, 938, 938, 938, 938, 938, 938, 938, 938, 938, 938
938, 938, 938, 1270, 1270, 1269, 3731, 3731, 3731, 3731, 3731, 3731, 3731, 3731, 3731, 3731
6573, 3731, 3731, 1269, 1269, 1268, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301
